
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'862917 - 862932, <Person> : Вячеслав Клюжев' == '<NULL>'
'863241 - 863247, <Person> : Андрей' == '<NULL>'
'863393 - 863407, <Person> : Марина Муфферт' == '<NULL>'
'863421 - 863430, <Person> : Статкевич' == '<NULL>'
'863466 - 863472, <Person> : Андрею' == '<NULL>'
'863483 - 863489, <Person> : Клюжев' == '<NULL>'
'863560 - 863566, <Person> : Марина' == '<NULL>'
'864428 - 864490, <Person> : вице-президент НО фонда "Кастальский ключ" Екатерина Голоулина' == '<NULL>'
'864639 - 864663, <Person> : народного артиста России' == '<NULL>'
'864764 - 864841, <Person> : председателя Союза концертных деятелей Санкт-Петербурга Станислава Горковенко' == '<NULL>'
'865189 - 865208, <Person> : Екатерина Голоулина' == '<NULL>'
'865875 - 865879, <Person> : Инна' == '<NULL>'
'865882 - 865897, <Person> : Артем Сафроновы' == '<NULL>'
'866071 - 866087, <Person> : Андрине Оганесян' == '<NULL>'
'866199 - 866212, <Person> : Артем Бадалян' == '<NULL>'
'867346 - 867365, <Person> : Екатерина Голоулина' == '<NULL>'
'867716 - 867725, <Person> : Екатерина' == '<NULL>'
'869363 - 869480, <Person> : руководитель региональной общественной приемной председателя партии «Единая Россия» Дмитрия Медведева Юрий Березуцкий' == '<NULL>'
'869800 - 869811, <Person> : Березуцкого' == '<NULL>'
'870181 - 870206, <Person> : помощник Елена Чисковская' == '<NULL>'
'873954 - 873968, <Person> : Виктор Нехезин' == '<NULL>'
'874442 - 874483, <Person> : корреспондент Радио Свобода Любовь Чижова' == '<NULL>'
'874485 - 874498, <Person> : Любовь Чижова' == '<NULL>'
'874708 - 874755, <Person> : представитель РАО "ЕЭС России" Маргарита Нагога' == '<NULL>'
'874757 - 874773, <Person> : Маргарита Нагога' == '<NULL>'
'875238 - 875251, <Person> : Любовь Чижова' == '<NULL>'
'875370 - 875429, <Person> : министр промышленности и энергетики России Виктор Христенко' == '<NULL>'
'875431 - 875447, <Person> : Виктор Христенко' == '<NULL>'
'875950 - 875963, <Person> : Любовь Чижова' == '<NULL>'
'876196 - 876252, <Person> : руководителя пресс-службы метрополитена Светланы Царевой' == '<NULL>'
'876305 - 876320, <Person> : Светлана Царева' == '<NULL>'
'877550 - 877563, <Person> : Любовь Чижова' == '<NULL>'
'877694 - 877761, <Person> : представитель Министерства по чрезвычайным ситуациям Виктор Бельцов' == '<NULL>'
'878447 - 878460, <Person> : Любовь Чижова' == '<NULL>'
'878562 - 878576, <Person> : Виктор Нехезин' == '<NULL>'
'878590 - 878603, <Person> : Мумин Шакиров' == '<NULL>'
'878713 - 878726, <Person> : Мумин Шакиров' == '<NULL>'
'879528 - 879542, <Person> : Виктор Нехезин' == '<NULL>'
'879544 - 879549, <Person> : Мумин' == '<NULL>'
'879666 - 879679, <Person> : Мумин Шакиров' == '<NULL>'
'879999 - 880012, <Person> : Любовь Чижова' == '<NULL>'
'880142 - 880180, <Person> : пресс-секретарь мэра Москвы Сергей Цой' == '<NULL>'
'880182 - 880192, <Person> : Сергей Цой' == '<NULL>'
'881042 - 881054, <Person> : Ирина Мошева' == '<NULL>'
'881659 - 881710, <Person> : председатель правления «Экспобанка» Кирилл Нифонтов' == '<NULL>'
'884224 - 884251, <Person> : Председатель Калужского КСП' == '<NULL>'
'884436 - 884451, <Person> : президент Путин' == '<NULL>'
'884589 - 884617, <Person> : журналиста Максима Кононенко' == '<NULL>'
'885873 - 885904, <Person> : профессором Дмитрием Васильевым' == '<NULL>'
'886861 - 886923, <Person> : заместитель главы президентской администрации Владислав Сурков' == '<NULL>'
'886986 - 887003, <Person> : Владислав Юрьевич' == '<NULL>'
'888267 - 888282, <Person> : Галина Юзефович' == '<NULL>'
'888393 - 888460, <Person> : заместителем главы администрации Президента РФ Владиславом Сурковым' == '<NULL>'
'888506 - 888519, <Person> : Уве Клуссманн' == '<NULL>'
'888529 - 888546, <Person> : Владислав Юрьевич' == '<NULL>'
'888743 - 888749, <Person> : Сурков' == '<NULL>'
'888976 - 889019, <Person> : нефтяного миллиардера Михаила Ходорковского' == '<NULL>'
'889087 - 889093, <Person> : Сурков' == '<NULL>'
'889618 - 889624, <Person> : Сурков' == '<NULL>'
'889843 - 889858, <Person> : Президент Путин' == '<NULL>'
'889936 - 889942, <Person> : Сурков' == '<NULL>'
'890633 - 890639, <Person> : Сурков' == '<NULL>'
'891002 - 891008, <Person> : Сурков' == '<NULL>'
'891515 - 891521, <Person> : Сурков' == '<NULL>'
'892163 - 892169, <Person> : Сурков' == '<NULL>'
'892506 - 892520, <Person> : Канцлер Шредер' == '<NULL>'
'892609 - 892615, <Person> : Сурков' == '<NULL>'
'893166 - 893172, <Person> : Сурков' == '<NULL>'
'893569 - 893575, <Person> : Сурков' == '<NULL>'
'893755 - 893761, <Person> : Сурков' == '<NULL>'
'894813 - 894819, <Person> : Сурков' == '<NULL>'
'894974 - 894980, <Person> : Сурков' == '<NULL>'
'895441 - 895447, <Person> : Сурков' == '<NULL>'
'895790 - 895796, <Person> : Сурков' == '<NULL>'
'896145 - 896151, <Person> : Сурков' == '<NULL>'
'896430 - 896436, <Person> : Сурков' == '<NULL>'
'896647 - 896685, <Person> : Председатель верхней палаты парламента' == '<NULL>'
'896864 - 896870, <Person> : Сурков' == '<NULL>'
'897303 - 897309, <Person> : Сурков' == '<NULL>'
'897908 - 897914, <Person> : Сурков' == '<NULL>'
'898526 - 898532, <Person> : Сурков' == '<NULL>'
'899210 - 899216, <Person> : Сурков' == '<NULL>'
'899553 - 899559, <Person> : Сурков' == '<NULL>'
'899947 - 899953, <Person> : Сурков' == '<NULL>'
'900075 - 900092, <Person> : Владислав Юрьевич' == '<NULL>'
'902042 - 902054, <Person> : мэр Ю.Лужков' == '<NULL>'
'902162 - 902170, <Person> : Ю.Лужков' == '<NULL>'
'903127 - 903191, <Person> : министр регионального развития Российской Федерации О.М. Говорун' == '<NULL>'
'903194 - 903284, <Person> : председатель Государственной Думы федерального собрания Российской Федерации С.Е. Нарышкин' == '<NULL>'
'904837 - 904867, <Person> : вице-президент РЖД Анна Белова' == '<NULL>'
'905258 - 905264, <Person> : Белова' == '<NULL>'
'905488 - 905494, <Person> : Белова' == '<NULL>'
'906118 - 906160, <Person> : руководитель новой структуры Сергей Усачев' == '<NULL>'
'906181 - 906197, <Person> : Главы республики' == '<NULL>'
'906289 - 906297, <Person> : С.Усачев' == '<NULL>'
'906546 - 906555, <Person> : С.Усачева' == '<NULL>'
'907019 - 907027, <Person> : С.Усачев' == '<NULL>'
'907290 - 907309, <Person> : руководитель службы' == '<NULL>'
'907484 - 907509, <Person> : Сергей Анатольевич Усачев' == '<NULL>'
'915726 - 915746, <Person> : Дочь Андрея Миронова' == '<NULL>'
'916409 - 916418, <Person> : Мироновой' == '<NULL>'
'916631 - 916638, <Person> : Жолдака' == '<NULL>'
'916702 - 916711, <Person> : Мироновой' == '<NULL>'
'916936 - 916943, <Person> : актриса' == '<NULL>'
'917356 - 917361, <Person> : Федра' == '<NULL>'
'917382 - 917391, <Person> : Мироновой' == '<NULL>'
'917559 - 917566, <Person> : Верочка' == '<NULL>'
'918294 - 918312, <Person> : Алексей ГОНЧАРЕНКО' == '<NULL>'
'918884 - 918899, <Person> : члена правления' == '<NULL>'
'921250 - 921283, <Person> : лидер консерваторов Дэвид Кэмерон' == '<NULL>'
'921566 - 921600, <Person> : эксперт ИМЭМО РАН Сергей Перегудов' == '<NULL>'
'922160 - 922193, <Person> : лидера лейбористов Гордона Брауна' == '<NULL>'
'923182 - 923198, <Person> : Владимира Путина' == '<NULL>'
'923270 - 923287, <Person> : Александр Волошин' == '<NULL>'
'923586 - 923600, <Person> : Владимир Путин' == '<NULL>'
'923614 - 923635, <Person> : Александром Волошиным' == '<NULL>'
'924229 - 924245, <Person> : Владимира Путина' == '<NULL>'
'924357 - 924365, <Person> : Волошина' == '<NULL>'
'924832 - 924840, <Person> : Волошина' == '<NULL>'
'924935 - 924942, <Person> : Волошин' == '<NULL>'
'925202 - 925221, <Person> : Александра Волошина' == '<NULL>'
'925407 - 925415, <Person> : Волошину' == '<NULL>'
'925454 - 925461, <Person> : Волошин' == '<NULL>'
'925476 - 925481, <Person> : Путин' == '<NULL>'
'925954 - 925971, <Person> : Александр Волошин' == '<NULL>'
'926399 - 926414, <Person> : Владимир Якунин' == '<NULL>'
'926547 - 926555, <Person> : Волошина' == '<NULL>'
'926677 - 926683, <Person> : Путина' == '<NULL>'
'926763 - 926770, <Person> : Волошин' == '<NULL>'
'926940 - 926953, <Person> : Игорь Шувалов' == '<NULL>'
'927079 - 927116, <Person> : премьер-министром Михаилом Касьяновым' == '<NULL>'
'927194 - 927201, <Person> : Шувалов' == '<NULL>'
'927718 - 927726, <Person> : Волошина' == '<NULL>'
'928009 - 928025, <Person> : Дмитрием Козаком' == '<NULL>'
'928028 - 928047, <Person> : Дмитрием Медведевым' == '<NULL>'
'928065 - 928082, <Person> : Александр Волошин' == '<NULL>'
'928311 - 928325, <Person> : Дмитрия Козака' == '<NULL>'
'928690 - 928696, <Person> : Козака' == '<NULL>'
'928746 - 928762, <Person> : Владимир Устинов' == '<NULL>'
'928807 - 928820, <Person> : Дмитрий Козак' == '<NULL>'
'928949 - 928966, <Person> : Дмитрия Медведева' == '<NULL>'
'929008 - 929022, <Person> : Владимир Путин' == '<NULL>'
'929114 - 929123, <Person> : Медведева' == '<NULL>'
'929142 - 929161, <Person> : Александру Волошину' == '<NULL>'
'929223 - 929232, <Person> : Медведеве' == '<NULL>'
'929349 - 929357, <Person> : Медведев' == '<NULL>'
'929465 - 929479, <Person> : Владимир Путин' == '<NULL>'
'929516 - 929521, <Person> : Путин' == '<NULL>'
'929529 - 929538, <Person> : Медведева' == '<NULL>'
'929987 - 929993, <Person> : Путину' == '<NULL>'
'930147 - 930156, <Person> : Президент' == '<NULL>'
'930277 - 930285, <Person> : Волошина' == '<NULL>'
'930403 - 930433, <Person> : глава администрации Президента' == '<NULL>'
'930575 - 930582, <Person> : Путиным' == '<NULL>'
'930926 - 930935, <Person> : Волошиным' == '<NULL>'
'930979 - 930986, <Person> : Волошин' == '<NULL>'
'931168 - 931181, <Person> : Ходорковского' == '<NULL>'
'931245 - 931252, <Person> : Волошин' == '<NULL>'
'931559 - 931567, <Person> : Волошина' == '<NULL>'
'932107 - 932118, <Person> : мастер цеха' == '<NULL>'
'932600 - 932613, <Person> : Ходорковского' == '<NULL>'
'933218 - 933232, <Person> : Марина Волкова' == '<NULL>'
'933637 - 933663, <Person> : арт-директор Олег Феткулов' == '<NULL>'
'933743 - 933784, <Person> : инспекторы Госпожнадзора Дмитрий Росляков' == '<NULL>'
'933816 - 933881, <Person> : директор ООО "Пиротехническая компания "Пироцвет" Сергей Дербенев' == '<NULL>'
'934051 - 934059, <Person> : Ефремова' == '<NULL>'
'934062 - 934072, <Person> : Прокопьева' == '<NULL>'
'935215 - 935231, <Person> : Алексей Лукацкий' == '<NULL>'
'935287 - 935305, <Person> : Алексеем Сабановым' == '<NULL>'
'935318 - 935335, <Person> : Алексеем Лукацким' == '<NULL>'
'935548 - 935615, <Person> : заместитель генерального директора компании Aladdin Алексей Сабанов' == '<NULL>'
'935687 - 935695, <Person> : Сабанову' == '<NULL>'
'935698 - 935707, <Person> : Лукацкому' == '<NULL>'
'935878 - 935886, <Person> : Лукацким' == '<NULL>'
'936049 - 936056, <Person> : Сабанов' == '<NULL>'
'936536 - 936543, <Person> : Сабанов' == '<NULL>'
'937470 - 937478, <Person> : Алексеем' == '<NULL>'
'937923 - 937931, <Person> : Лукацкий' == '<NULL>'
'938232 - 938240, <Person> : Лукацкий' == '<NULL>'
'939067 - 939075, <Person> : Лукацкий' == '<NULL>'
'939110 - 939117, <Person> : Алексей' == '<NULL>'
'939150 - 939157, <Person> : Сабанов' == '<NULL>'
'940776 - 940784, <Person> : Лукацкий' == '<NULL>'
'940930 - 940938, <Person> : Лукацкий' == '<NULL>'
'941777 - 941784, <Person> : Сабанов' == '<NULL>'
'943312 - 943319, <Person> : Сабанов' == '<NULL>'
'943345 - 943355, <Person> : Антоненков' == '<NULL>'
'943440 - 943448, <Person> : Лукацкий' == '<NULL>'
'943853 - 943863, <Person> : Антоненков' == '<NULL>'
'944178 - 944185, <Person> : Сабанов' == '<NULL>'
'944534 - 944541, <Person> : Сабанов' == '<NULL>'
'944780 - 944787, <Person> : Сабанов' == '<NULL>'
'945648 - 945655, <Person> : Сабанов' == '<NULL>'
'945767 - 945775, <Person> : Лукацкий' == '<NULL>'
'947012 - 947020, <Person> : Лукацкий' == '<NULL>'
'948389 - 948396, <Person> : эксперт' == '<NULL>'
'948912 - 948920, <Person> : Лукацкий' == '<NULL>'
'949208 - 949215, <Person> : эксперт' == '<NULL>'
'949515 - 949523, <Person> : Лукацкий' == '<NULL>'
'949800 - 949817, <Person> : Вячеслава Резника' == '<NULL>'
'950239 - 950247, <Person> : Лукацкий' == '<NULL>'
'951059 - 951076, <Person> : 57-летний мужчина' == '<NULL>'
'951521 - 951536, <Person> : Депутат Госдумы' == '<NULL>'
'951538 - 951579, <Person> : лидер кировских коммунистов Сергей Мамаев' == '<NULL>'
'951675 - 951688, <Person> : главу региона' == '<NULL>'
'951758 - 951796, <Person> : советник главы Марий Эл Алексей Гомзин' == '<NULL>'
'952644 - 952679, <Person> : жена главы пресс-службы губернатора' == '<NULL>'
'952681 - 952715, <Person> : экс-глава Ленинского района города' == '<NULL>'
'953430 - 953470, <Person> : сити-менеджера Перми Анатолия Маховикова' == '<NULL>'
'953583 - 953637, <Person> : директора МУ "Бюро городских проектов" Андрея Головина' == '<NULL>'
'954569 - 954609, <Person> : главу Буинского района Рафаэля Абузярова' == '<NULL>'
'954804 - 954842, <Person> : президент Татарстана Рустам Минниханов' == '<NULL>'
'954866 - 954903, <Person> : руководитель ООО "Малопургинское ЖКХ"' == '<NULL>'
'955252 - 955279, <Person> : губернатора Сергея Морозова' == '<NULL>'
'955452 - 955460, <Person> : Морозова' == '<NULL>'
'955637 - 955661, <Person> : глава Минсельхоза России' == '<NULL>'
'955761 - 955795, <Person> : главой Чувашии Михаилом Игнатьевым' == '<NULL>'
'955797 - 955819, <Person> : Главный аграрий страны' == '<NULL>'
'957525 - 957557, <Person> : губернатора Александра Дрозденко' == '<NULL>'
'957796 - 957802, <Person> : Путину' == '<NULL>'
'957831 - 957858, <Person> : старший следователь полиции' == '<NULL>'
'957997 - 958024, <Person> : старший следователь полиции' == '<NULL>'
'958620 - 958646, <Person> : глава региона Сергей Митин' == '<NULL>'
'958794 - 958864, <Person> : вице-спикера Псковского областного Собрания депутатов Михаила Гавунаса' == '<NULL>'
'958988 - 958996, <Person> : Гавунаса' == '<NULL>'
'959168 - 959251, <Person> : Председатель комитета смольного по молодежной политике 24-летний Никита Александров' == '<NULL>'
'959284 - 959314, <Person> : Губернатор Георгий Полтавченко' == '<NULL>'
'959351 - 959362, <Person> : Александров' == '959351 - 959362, <Location> : Александров'
'959765 - 959805, <Person> : Руководитель республики Юнус-Бек Евкуров' == '<NULL>'
'960103 - 960153, <Person> : Депутат парламента Кабардино-Балкарии Казбек Коков' == '<NULL>'
'960296 - 960301, <Person> : Коков' == '<NULL>'
'960805 - 960812, <Person> : Галазов' == '<NULL>'
'963430 - 963472, <Person> : Владелец компании "Русагро" Вадим Мошкович' == '<NULL>'
'963665 - 963695, <Person> : губернатором Евгением Савченко' == '<NULL>'
'964397 - 964420, <Person> : депутата областной Думы' == '<NULL>'
'964423 - 964485, <Person> : председателя Совета директоров ОАО "Домостроительный комбинат"' == '<NULL>'
'964675 - 964722, <Person> : зампредседателя правительства Андрея Чужбинкина' == '<NULL>'
'965534 - 965579, <Person> : Губернатор Курской области Александр Михайлов' == '<NULL>'
'965596 - 965634, <Person> : главе Минрегионразвития Игорю Слюняеву' == '<NULL>'
'966326 - 966381, <Person> : главного редактора "Химкинской правды" Михаила Бекетова' == '<NULL>'
'966395 - 966418, <Person> : адвокат Сталина Гуревич' == '<NULL>'
'966421 - 966428, <Person> : Бекетов' == '<NULL>'
'966911 - 966950, <Person> : главы администрации города Олега Шишова' == '<NULL>'
'967406 - 967437, <Person> : президент Польши Лех Качиньский' == '<NULL>'
'967696 - 967720, <Person> : губернатора Олега Бетина' == '<NULL>'
'968382 - 968438, <Person> : гендиректором ОАО "Яргорэлектротранс" Сергеем Балабаевым' == '<NULL>'
'968924 - 968937, <Person> : Рафик Бысыров' == '<NULL>'
'969549 - 969557, <Person> : человека' == '<NULL>'
'969619 - 969623, <Person> : люди' == '<NULL>'
'970420 - 970434, <Person> : Вадим Мошкович' == '<NULL>'
'970392 - 970434, <Person> : Владелец компании "Русагро" Вадим Мошкович' == '<NULL>'
'970627 - 970639, <Person> : губернатором' == '<NULL>'
'970640 - 970657, <Person> : Евгением Савченко' == '<NULL>'
'970627 - 970657, <Person> : губернатором Евгением Савченко' == '<NULL>'
'971086 - 971093, <Person> : человек' == '<NULL>'
'971190 - 971198, <Person> : погибших' == '<NULL>'
'971216 - 971231, <Person> : граждан Армении' == '<NULL>'
'971343 - 971356, <Person> : Сергея Лукина' == '<NULL>'
'971467 - 971473, <Person> : Лукина' == '<NULL>'
'971667 - 971684, <Person> : Андрея Чужбинкина' == '<NULL>'
'971637 - 971684, <Person> : зампредседателя правительства Андрея Чужбинкина' == '<NULL>'
'972342 - 972358, <Person> : чиновников мэрии' == '<NULL>'
'972523 - 972541, <Person> : Александр Михайлов' == '<NULL>'
'972496 - 972541, <Person> : Губернатор Курской области Александр Михайлов' == '<NULL>'
'972582 - 972596, <Person> : Игорю Слюняеву' == '<NULL>'
'972558 - 972596, <Person> : главе Минрегионразвития Игорю Слюняеву' == '<NULL>'
'973327 - 973343, <Person> : Михаила Бекетова' == '<NULL>'
'973288 - 973343, <Person> : главного редактора "Химкинской правды" Михаила Бекетова' == '<NULL>'
'973365 - 973380, <Person> : Сталина Гуревич' == '<NULL>'
'973357 - 973380, <Person> : адвокат Сталина Гуревич' == '<NULL>'
'973383 - 973390, <Person> : Бекетов' == '<NULL>'
'973572 - 973610, <Person> : Сотрудниками УФСБ по Орловской области' == '<NULL>'
'973873 - 973912, <Person> : главы администрации города Олега Шишова' == '<NULL>'
'974098 - 974104, <Person> : Шишову' == '<NULL>'
'974240 - 974259, <Person> : польской делегацией' == '<NULL>'
'974385 - 974399, <Person> : Лех Качиньский' == '<NULL>'
'974368 - 974399, <Person> : президент Польши Лех Качиньский' == '<NULL>'
'974402 - 974425, <Person> : государственные деятели' == '<NULL>'
'974427 - 974435, <Person> : политики' == '<NULL>'
'974437 - 974450, <Person> : военная элита' == '<NULL>'
'974624 - 974631, <Person> : человек' == '<NULL>'
'974658 - 974669, <Person> : губернатора' == '<NULL>'
'974658 - 974682, <Person> : губернатора Олега Бетина' == '<NULL>'
'974689 - 974701, <Person> : заместителей' == '<NULL>'
'975344 - 975400, <Person> : гендиректором ОАО "Яргорэлектротранс" Сергеем Балабаевым' == '<NULL>'
'975839 - 975860, <Person> : астраханскому блогеру' == '<NULL>'
'975886 - 975899, <Person> : Рафик Бысыров' == '<NULL>'
'976247 - 976279, <Person> : участников тренировочного лагеря' == '<NULL>'
'976363 - 976405, <Person> : Капитан полиции МВД по Республике Калмыкия' == '<NULL>'
'976795 - 976803, <Person> : человека' == '<NULL>'
'976872 - 976887, <Person> : районным судьям' == '<NULL>'
'976979 - 976995, <Person> : сотрудников ЧОПа' == '<NULL>'
'977045 - 977056, <Person> : полицейских' == '<NULL>'
'977111 - 977119, <Person> : таксиста' == '<NULL>'
'977563 - 977610, <Person> : врио главы Республики Алтай Александр Бердников' == '<NULL>'
'978478 - 978501, <Person> : руководителя республики' == '<NULL>'
'978909 - 978918, <Person> : Бердников' == '<NULL>'
'979329 - 979343, <Person> : Арсений Яценюк' == '<NULL>'
'979305 - 979343, <Person> : премьер-министр Украины Арсений Яценюк' == '<NULL>'
'979547 - 979554, <Person> : Яценюка' == '<NULL>'
'979621 - 979637, <Person> : премьер-министра' == '<NULL>'
'979913 - 979919, <Person> : Яценюк' == '<NULL>'
'980755 - 980764, <Person> : президент' == '<NULL>'
'980887 - 980892, <Person> : Путин' == '<NULL>'
'981002 - 981008, <Person> : Путина' == '<NULL>'
'981288 - 981294, <Person> : Путина' == '<NULL>'
'981582 - 981609, <Person> : глава фонда Глеб Павловский' == '<NULL>'
'982401 - 982406, <Person> : Путин' == '<NULL>'
'983285 - 983290, <Person> : Путин' == '<NULL>'
'983392 - 983401, <Person> : президент' == '<NULL>'
'983767 - 983776, <Person> : президент' == '<NULL>'
'984209 - 984215, <Person> : Путина' == '<NULL>'
'984364 - 984369, <Person> : Путин' == '<NULL>'
'984533 - 984539, <Person> : Путина' == '<NULL>'
'984668 - 984674, <Person> : Путина' == '<NULL>'
'985256 - 985263, <Person> : Путиным' == '<NULL>'
'985558 - 985567, <Person> : президент' == '<NULL>'
'986002 - 986011, <Person> : президент' == '<NULL>'
'986176 - 986189, <Person> : Андрей Громов' == '<NULL>'
'986525 - 986556, <Person> : жители населенного пункта Майма' == '<NULL>'
'986827 - 986832, <Person> : людям' == '<NULL>'
'987177 - 987201, <Person> : жителей Республики Алтай' == '<NULL>'
'987588 - 987599, <Person> : журналистам' == '<NULL>'
'987618 - 987685, <Person> : председатель совета директоров ОАО "ПО "Красный Восток-Солодовпиво"' == '<NULL>'
'987893 - 987906, <Person> : А. Хайруллина' == '<NULL>'
'988702 - 988736, <Person> : президент Абхазии Александр Анкваб' == '<NULL>'
'988866 - 988890, <Person> : жителей Гальского района' == '<NULL>'
'989127 - 989136, <Person> : президент' == '<NULL>'
'989518 - 989527, <Person> : президент' == '<NULL>'
'989732 - 989741, <Person> : Дарья Лях' == '<NULL>'
'989711 - 989741, <Person> : пресс-секретарь суда Дарья Лях' == '<NULL>'
'989748 - 989754, <Person> : Кельми' == '<NULL>'
'990009 - 990024, <Person> : Пресс-секретарь' == '<NULL>'
'990279 - 990295, <Person> : инспекторы ГИБДД' == '<NULL>'
'990342 - 990354, <Person> : Криса Кельми' == '<NULL>'
'990425 - 990436, <Person> : исполнитель' == '<NULL>'
'990412 - 990436, <Person> : композитор и исполнитель' == '<NULL>'
'991020 - 991039, <Person> : Александр Шерстюков' == '<NULL>'
'991041 - 991099, <Person> : управляющий директор блока розничного бизнеса Банка Москвы' == '<NULL>'
'991473 - 991487, <Person> : Ольга Ульянова' == '<NULL>'
'991489 - 991524, <Person> : менеджер проектов "Райффайзенбанка"' == '<NULL>'
'991635 - 991644, <Person> : Ульяновой' == '<NULL>'
'991789 - 991842, <Person> : начальник отдела ипотечного кредитования РосЕвроБанка' == '<NULL>'
'992324 - 992382, <Person> : генеральный директор компании "Фосборн Хоум" Василий Белов' == '<NULL>'
'992545 - 992553, <Person> : Гордейко' == '<NULL>'
'993031 - 993044, <Person> : Василий Белов' == '<NULL>'
'993356 - 993426, <Person> : директор департамента продаж Независимого бюро ипотечного кредитования' == '<NULL>'
'993621 - 993630, <Person> : экспертов' == '<NULL>'
'993882 - 993889, <Person> : Комолов' == '<NULL>'
'995008 - 995016, <Person> : эксперты' == '<NULL>'
'995888 - 995926, <Person> : генеральный прокурор России Юрий Чайка' == '<NULL>'
'996135 - 996145, <Person> : Юрий Чайка' == '<NULL>'
'996769 - 996776, <Person> : актеров' == '<NULL>'
'997680 - 997686, <Person> : Сталин' == '<NULL>'
'997973 - 997977, <Person> : мать' == '<NULL>'
'998195 - 998199, <Person> : маму' == '<NULL>'
'998576 - 998584, <Person> : командир' == '<NULL>'
'998598 - 998602, <Person> : мать' == '<NULL>'
'998619 - 998627, <Person> : гаденыша' == '<NULL>'
'999064 - 999072, <Person> : родители' == '<NULL>'
'999527 - 999532, <Person> : немцы' == '<NULL>'
'999728 - 999739, <Person> : бандеровцев' == '<NULL>'
'1000776 - 1000785, <Person> : педагогов' == '<NULL>'
'1000942 - 1000951, <Person> : Москвички' == '<NULL>'
'1001013 - 1001020, <Person> : девушек' == '<NULL>'
'1004148 - 1004153, <Person> : женой' == '<NULL>'
'1004258 - 1004262, <Person> : жена' == '<NULL>'
'1004303 - 1004315, <Person> : Фатима Кладо' == '<NULL>'
'1004350 - 1004356, <Person> : Фатима' == '<NULL>'
'1004707 - 1004716, <Person> : сын Антон' == '<NULL>'
'1004729 - 1004733, <Person> : жена' == '<NULL>'
'1004889 - 1004901, <Person> : Марк Захаров' == '<NULL>'
'1004927 - 1004933, <Person> : Фатима' == '<NULL>'
'1005113 - 1005131, <Person> : Марку Анатольевичу' == '<NULL>'
'1005385 - 1005393, <Person> : Захарову' == '<NULL>'
'1005419 - 1005423, <Person> : жену' == '<NULL>'
'1005679 - 1005709, <Person> : руководством театра киноактера' == '<NULL>'
'1005780 - 1005788, <Person> : Захарова' == '<NULL>'
'1006386 - 1006392, <Person> : Збруев' == '<NULL>'
'1006676 - 1006685, <Person> : эстоночка' == '<NULL>'
'1006862 - 1006867, <Person> : семью' == '<NULL>'
'1006942 - 1006946, <Person> : Саша' == '<NULL>'
'1007393 - 1007397, <Person> : Жена' == '<NULL>'
'1007530 - 1007546, <Person> : "доброжелателей"' == '<NULL>'
'1007626 - 1007634, <Person> : артисток' == '<NULL>'
'1007748 - 1007753, <Person> : семью' == '<NULL>'
'1007801 - 1007805, <Person> : жену' == '<NULL>'
'1007825 - 1007834, <Person> : актрисами' == '<NULL>'
'1009744 - 1009753, <Person> : пассажиры' == '<NULL>'
'1010002 - 1010006, <Person> : жена' == '<NULL>'
'1010509 - 1010513, <Person> : Жена' == '<NULL>'
'1010825 - 1010830, <Person> : семью' == '<NULL>'
'1012352 - 1012357, <Person> : сыном' == '<NULL>'
'1012487 - 1012504, <Person> : учителю Тарханову' == '<NULL>'
'1012542 - 1012548, <Person> : Антона' == '<NULL>'
'1012668 - 1012676, <Person> : Тарханов' == '<NULL>'
'1012686 - 1012692, <Person> : Антона' == '<NULL>'
'1012789 - 1012795, <Person> : внуков' == '<NULL>'
'1012840 - 1012868, <Person> : актрисе театра Кости Райкина' == '<NULL>'
'1012962 - 1012969, <Person> : девочке' == '<NULL>'
'1013045 - 1013050, <Person> : Антон' == '<NULL>'
'1013083 - 1013092, <Person> : артисткой' == '<NULL>'
'1013148 - 1013155, <Person> : женщина' == '<NULL>'
'1013168 - 1013173, <Person> : Антон' == '<NULL>'
'1013189 - 1013196, <Person> : ребенка' == '<NULL>'
'1013247 - 1013255, <Person> : женщиной' == '<NULL>'
'1013267 - 1013275, <Person> : ребенком' == '<NULL>'
'1013303 - 1013308, <Person> : внука' == '<NULL>'
'1013468 - 1013476, <Person> : Доронину' == '<NULL>'
'1013478 - 1013483, <Person> : Антон' == '<NULL>'
'1015022 - 1015026, <Person> : мать' == '<NULL>'
'1015039 - 1015043, <Person> : отец' == '<NULL>'
'1015200 - 1015204, <Person> : Коля' == '<NULL>'
'1015210 - 1015229, <Person> : сын Георгия Данелия' == '<NULL>'
'1015246 - 1015250, <Person> : отца' == '<NULL>'
'1015462 - 1015467, <Person> : семью' == '<NULL>'
'1015505 - 1015509, <Person> : сына' == '<NULL>'
'1016934 - 1016943, <Person> : участники' == '<NULL>'
'1017179 - 1017202, <Person> : корреспондент ИА REGNUM' == '<NULL>'
'1017243 - 1017255, <Person> : руководители' == '<NULL>'
'1017346 - 1017402, <Person> : представители общественных объединений соотечественников' == '<NULL>'
'1017491 - 1017499, <Person> : эксперты' == '<NULL>'
'1017919 - 1017930, <Person> : А.С.Пушкина' == '<NULL>'
'1017981 - 1018037, <Person> : вице-губернатор Ленинградской области Александр Кузнецов' == '<NULL>'
'1018066 - 1018124, <Person> : глава Общественной палаты Ленинградской областиЮрий Трусов' == '<NULL>'
